#separator:tab
#html:true
#notetype column:0
#tags column:8
3 &emsp;All-pole systems, and the steady-state response to a sinusoid		<div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2068 Bhadra &middot; [7]</span></div> For the system \(y[n]-\tfrac{10}{24}y[n-1]+\tfrac{1}{24}y[n-2]=x[n]\), find the frequency response, then determine \(y[n]\) for the input \(x[n]=\sin\!\big(\tfrac{\pi}{3}n\big)+\sin\!\big(\tfrac{\pi}{5}n\big)\). </div>	<div class="lead">Step 1: the frequency response</div> <ul><li>There is no \(x\) delay, so the numerator is \(1\): the system is <b>all-pole</b>.</li><li>\[ H(z)=\frac{1}{1-\tfrac{10}{24}z^{-1}+\tfrac{1}{24}z^{-2}}              =\frac{z^{2}}{z^{2}-\tfrac{5}{12}z+\tfrac{1}{24}} \]</li><li>Factor: \(z^{2}-\tfrac{5}{12}z+\tfrac{1}{24}=(z-\tfrac14)(z-\tfrac16)\), so the         <b>poles are \(\tfrac14\) and \(\tfrac16\)</b>, both real, both well inside the         circle. Two zeros sit at the origin.</li><li>\[ H(e^{j\omega})=\frac{1}{\big(1-\tfrac14e^{-j\omega}\big)              \big(1-\tfrac16e^{-j\omega}\big)} \]</li><li>\(|H|\) falls from \(1.60\) at \(\omega=0\) to \(0.686\) at \(\omega=\pi\): a gentle         <b>low-pass</b>, with no peak because both poles are far from the circle.</li></ul><div class="lead">Step 2: use the eigenfunction result, do not convolve</div> <ul><li>A sinusoid in gives the same sinusoid out, scaled by \(|H|\) and shifted by         \(\angle H\) at <i>that</i> frequency. Evaluate \(H\) twice and stop.</li><li>At \(\omega=\pi/3\): \(\;|H|=\mathbf{1.1955}\), \(\;\angle H=\mathbf{-0.3987}\) rad         \(=-22.85^{\circ}\).</li><li>At \(\omega=\pi/5\): \(\;|H|=\mathbf{1.4159}\), \(\;\angle H=\mathbf{-0.2949}\) rad         \(=-16.90^{\circ}\).</li><li>\[ y[n]=1.1955\sin\!\Big(\frac{\pi}{3}n-0.3987\Big)              +1.4159\sin\!\Big(\frac{\pi}{5}n-0.2949\Big) \]</li><li><span class="mk">The lower frequency is amplified more</span>, which is the low-pass character         showing up in the answer.</li></ul><div class="lead">69 Bh: the same method, one line shorter</div> <ul><li>\(y[n]-0.8y[n-1]+0.15y[n-2]=x[n]\) gives         \(z^{2}-0.8z+0.15=(z-0.5)(z-0.3)\), so the <b>poles are \(0.5\) and \(0.3\)</b> with         a double zero at the origin.</li><li>\(|H|\): \(\mathbf{2.857}\) at \(\omega=0\), \(0.857\) at \(\pi/2\), \(\mathbf{0.513}\) at         \(\pi\). Monotonically falling, so <b>low-pass</b>, peak at DC.</li></ul><div class="qh">67 Mng as printed has a pole exactly on the unit circle The paper writes \(y[n]-\tfrac56y[n-1]-\tfrac16y[n-2]-x[n]=0\). That denominator factors as \(z^{2}-\tfrac56z-\tfrac16=(z-1)(z+\tfrac16)\), putting <span class="mk">a pole at \(z=1\)</span>. A pole on the circle means \(|H(e^{j0})|\) is infinite, the system is only marginally stable and it is not BIBO stable, so strictly <b>there is no frequency response to plot</b>. Change the one sign, \(-\tfrac16\to+\tfrac16\), and the poles become \(\tfrac12\) and \(\tfrac13\), giving an ordinary low-pass with \(|H(1)|=1/[(1-\tfrac12)(1-\tfrac13)]=3\). <span class="mk">68 Bh asks the identical question with the \(+\) sign</span> and poles \(\tfrac14\), \(\tfrac16\), which is strong evidence that the minus is a misprint. Answer the \(+\) version and note the printed one in a line.</div><hr>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;3</span> <span class="yr"><b>69 Bh</b> <span class="m">6</span>, <b>67 Mng</b> <span class="m">10</span>, <b>68 Bh</b> <span class="m">7</span></span></span></span>	Ch 3 - Analysis of LTI Systems in the Frequency Domain	3 &emsp;All-pole systems, and the steady-state response to a sinusoid	numerical	ch3 numerical tier::PIN yr::67-Mng yr::68-Bh yr::69-Bh
4 &emsp;Zero-input, zero-state and total response		<div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2066 Magh &middot; [10]</span></div> A system is characterized by \(y(n)-0.5y(n-1)-0.25y(n-2)-x(n)=0\), the input is \(x(n)=0.2^{n}u(n)\) and the initial conditions are \(y(-1)=2\), \(y(-2)=4\). Find (a) the zero input response, (b) the zero state response, (c) the total response, (d) the system function \(H(z)\), (e) the poles of \(H(z)\). </div>	<div class="lead">(d) and (e) first, because everything else uses them</div> <ul><li>\[ H(z)=\frac{1}{1-0.5z^{-1}-0.25z^{-2}}              =\frac{z^{2}}{z^{2}-0.5z-0.25} \]</li><li>Roots: \(z=\dfrac{0.5\pm\sqrt{0.25+1}}{2}=\dfrac{1\pm\sqrt5}{4}\), that is         \[ p_1=\mathbf{0.8090},\qquad p_2=\mathbf{-0.3090} \]</li><li>Both have \(|p|&lt;1\), so the causal system is <b>stable</b>.</li></ul><div class="lead">(a) Zero-input response: the input is switched off, the initial conditions drive it</div> <ul><li>The form is fixed by the poles: \(\;y_{zi}[n]=C_1(0.8090)^{n}+C_2(-0.3090)^{n}\).</li><li>Impose \(y(-1)=2\) and \(y(-2)=4\) on that form and solve the pair:</li><li>\[ C_1=1+\frac{2}{\sqrt5}=\mathbf{1.8944},\qquad              C_2=1-\frac{2}{\sqrt5}=\mathbf{0.1056} \]</li><li>\[ y_{zi}[n]=1.8944\,(0.8090)^{n}+0.1056\,(-0.3090)^{n},\quad n\ge0 \]</li><li>Quick check by running the recurrence \(y[n]=0.5y[n-1]+0.25y[n-2]\) with no input:         \(y[0]=0.5(2)+0.25(4)=2\), \(y[1]=1.5\), \(y[2]=1.25\), \(y[3]=1\). The closed form gives         the same four numbers.</li></ul><div class="lead">(b) Zero-state response: the initial conditions are zero, the input drives it</div> <ul><li>\(X(z)=\dfrac{1}{1-0.2z^{-1}}\), so \(Y_{zs}(z)=H(z)X(z)\) has three poles:         \(0.8090\), \(-0.3090\) and \(0.2\).</li><li>Partial-fraction \(Y_{zs}(z)/z\) and multiply back:</li><li>\[ y_{zs}[n]=0.9612\,(0.8090)^{n}+0.1678\,(-0.3090)^{n}              -0.1290\,(0.2)^{n},\quad n\ge0 \]</li><li>The three residues sum to \(1\), which must happen because \(y_{zs}[0]=1\).         <span class="mk">That is the free check.</span> The last residue is exactly \(-\tfrac{4}{31}\).</li></ul><div class="lead">(c) Total response</div> <ul><li>\[ y[n]=y_{zi}[n]+y_{zs}[n]              =2.8557\,(0.8090)^{n}+0.2734\,(-0.3090)^{n}-0.1290\,(0.2)^{n} \]</li><li>First few values: \(3\), \(2.2\), \(1.89\), \(1.503\), \(1.2256\). Running the original         recurrence with \(y(-1)=2\), \(y(-2)=4\) and \(x(n)=0.2^{n}\) gives the same sequence.</li><li><span class="mk">Natural against forced is a different split from zero-input against         zero-state.</span> The natural part is everything in \((0.8090)^n\) and \((-0.3090)^n\),         which draws from both; the forced part is only the \((0.2)^n\) term.</li></ul><div class="qh">78 Bh gives no initial conditions \(y[n]-3y[n-1]-4y[n-2]=x[n]\) has \(z^{2}-3z-4=(z-4)(z+1)\), so the zero-input response is \(y_{zi}[n]=C_1(4)^{n}+C_2(-1)^{n}\) and <span class="mk">that form is the whole answer</span>, since no \(y(-1)\) or \(y(-2)\) is printed to pin \(C_1\) and \(C_2\) down. Worth adding: \(|4|&gt;1\) and \(|-1|=1\), so the zero-input response <b>never decays</b> and the system is unstable. Say it, because the 4 marks are for recognising the form and its behaviour.</div><hr>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;2</span> <span class="yr"><b>78 Bh</b> <span class="m">4</span>, <b>66 Ma</b> <span class="m">10</span></span></span></span>	Ch 3 - Analysis of LTI Systems in the Frequency Domain	4 &emsp;Zero-input, zero-state and total response	numerical	ch3 numerical tier::PIN yr::66-Ma yr::78-Bh
5 &emsp;Linear phase		<div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2070 Ashad &middot; [2+4]</span></div> What is the condition satisfied by a linear phase FIR filter? Show that the filter with \(h(n)=\{-1,0,1\}\) is a linear phase filter. </div>	<div class="cols"><div class="col"><div class="lead">The condition, for the 2 marks</div> \[ h[n]=\pm h[M-1-n],\qquad 0\le n\le M-1 \] <ul><li>The impulse response must be <b>symmetric</b> (\(+\)) or <b>antisymmetric</b>         (\(-\)) about its midpoint \(\alpha=\dfrac{M-1}{2}\).</li><li>That \(\alpha\) is then the constant group delay in samples.</li></ul></div><div class="col"><div class="lead">Check the given \(h(n)\)</div> <ul><li>\(M=3\), so \(M-1-n\) maps \(0\leftrightarrow2\) and fixes \(1\).</li><li>\(h[0]=-1\) and \(h[2]=+1\), so \(h[0]=-h[2]\); and \(h[1]=0=-h[1]\).</li><li>So \(h[n]=-h[2-n]\): the sequence is <b>antisymmetric</b>, and the condition is         met with the minus sign.</li></ul></div></div><div class="lead">Now show the phase really is linear</div> <ul><li>\[ H(e^{j\omega})=\sum_{n=0}^{2}h[n]e^{-j\omega n}=-1+e^{-2j\omega} \]</li><li>Factor out the midpoint delay \(e^{-j\omega}\), which is the standard trick:</li><li>\[ H(e^{j\omega})=e^{-j\omega}\big(e^{-j\omega}-e^{+j\omega}\big)              =e^{-j\omega}\big(-2j\sin\omega\big)              =2\sin\omega\;e^{-j(\omega+\pi/2)} \]</li><li>\[ \big|H(e^{j\omega})\big|=2|\sin\omega|,\qquad              \arg H(e^{j\omega})=-\omega-\frac{\pi}{2} \]</li><li>The phase is a <b>straight line</b> in \(\omega\) with slope \(-1\), so         \[ \operatorname{grd}H=-\frac{d}{d\omega}\Big(-\omega-\frac{\pi}{2}\Big)=1            \ \text{sample}=\alpha=\frac{M-1}{2}=1 \ \checkmark \]</li><li><span class="mk">The constant \(-\pi/2\) is why this is <i>generalized</i> linear phase.</span> It         comes from the \(j\) in \(-2j\sin\omega\), that is from the antisymmetry, and it does         not affect the group delay, so it causes no distortion.</li><li>The magnitude \(2|\sin\omega|\) is zero at \(\omega=0\): an antisymmetric filter         always kills DC, which is why this one is a differencer.</li></ul><div class="qh">67 Mng: show that \(h[n]=h[N-1-n]\), \(0\le n\le N-1\), is linear phase This is the general case of the same argument and it is worked in full in &sect;3.6: pair each term with its mirror, factor out \(e^{-j\omega\alpha}\) with \(\alpha=(N-1)/2\), and what is left is a real cosine sum. <span class="mk">Real bracket, so the whole phase is the exponential</span>, giving \(\arg H=-\alpha\omega\). 69 Bh asks for the same derivation restricted to odd \(M\), which is the easier case because the midpoint sample \(h[\alpha]\) stands alone instead of pairing.</div>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;3</span> <span class="yr">70 Asa <span class="m">2+4</span>, <b>67 Mng</b> <span class="m">6</span>, <b>69 Bh</b> <span class="m">6</span></span> &nbsp;\(\cdot\)&nbsp;the derivation for general \(M\) is in &sect;3.6</span></span>	Ch 3 - Analysis of LTI Systems in the Frequency Domain	5 &emsp;Linear phase	numerical	ch3 numerical tier::PIN yr::67-Mng yr::69-Bh yr::70-Asa
Chapter 4 &mdash; Discrete Filter Structures: how is it examined?			<span class="sub"><span class="sm">8 hrs &nbsp;\(\cdot\)&nbsp;<span class="mk">68 questions across the 45 papers</span> &nbsp;\(\cdot\)&nbsp;worth about <span class="mk">10 of 80 marks</span> &nbsp;\(\cdot\)&nbsp;3 syllabus sub-topics &nbsp;\(\cdot\)&nbsp;<span class="mk">5th of the 8 chapters</span> by weight, and tied with Ch 1 as the longest at 8 hours.</span></span><div class="lead">Read this first:</div> <ul><li><b>42 of the 68 questions are the lattice</b> <span class="tier tTOP">TOP&nbsp;42</span>, worth 314 of the         chapter&#x27;s 449 marks. It is one calculation, the <b>step-down recursion</b>,         run on whatever polynomial the paper prints. Learn it once and two thirds of         the chapter is finished.</li><li>The other two topics are <b>realization structures</b> <span class="tier tTOP">TOP&nbsp;16</span> (direct form I         and II, cascade, parallel) and <b>quantization</b> <span class="tier tTOP">TOP&nbsp;10</span> (number formats,         round-off, limit cycles).</li><li><span class="mk">Nothing in this chapter changes what the filter does.</span> Every structure here         realizes the <i>same</i> \(H(z)\). They differ in how much memory they need, how         many multiplies, and how badly finite word length hurts them. That sentence is         the answer to &quot;why do we need different structures&quot;.</li><li><span class="mk">The lattice is stable exactly when every \(|k_m|&lt;1\).</span> That single line         answers the &quot;check stability&quot; half of a dozen questions, and it needs no         root finding at all.</li><li>A trap worth knowing before you start: a <b>symmetric</b> polynomial gives         \(|k_N|=1\), and the recursion divides by \(1-k_N^2\). <span class="mk">A linear-phase FIR filter         has no lattice realization.</span> Five papers ask for one anyway; see &sect;4.4.</li></ul><hr>		Ch 4 - Discrete Filter Structures		opener	ch4 opener
Why do we need different realization structures for the same system?	<span class="m">2</span><span class="m">4</span>		<div class="cols"><div class="col"><div class="lead">What is the same</div> <ul><li>Every structure in this chapter realizes the <b>same \(H(z)\)</b>, so it has the         same impulse response, the same poles and zeros, and the same frequency         response. With infinite precision they are indistinguishable.</li><li>So a question that asks you to &quot;realize&quot; a system is asking for a <b>block         diagram or signal flow graph</b>, not for new mathematics.</li></ul></div><div class="col"><div class="lead">What differs, and why it matters</div> <ul><li><b>Memory</b>: how many delay elements. Direct Form II uses the minimum         possible, \(\max(M,N)\).</li><li><b>Arithmetic</b>: how many multiplies and adds per output sample.</li><li><b>Finite word length</b>: how far the poles move when the coefficients are         rounded to \(b\) bits, and how much round-off noise accumulates. <span class="mk">This is the         real reason</span> cascade and parallel forms are preferred in practice: a direct form         of high order is extremely sensitive, because every pole depends on every         coefficient.</li><li><b>Modularity</b>: cascade and lattice are built from identical sections.</li></ul></div></div><div class="lead">The three building blocks, and the two ways to draw them</div> <ul><li>Every structure is made of <b>unit delays</b> \(z^{-1}\), <b>multipliers</b>         (a constant on an arrow) and <b>adders</b>.</li><li>A <b>block diagram</b> draws adders as circles with \(+\); a <b>signal flow         graph</b> draws nodes and directed branches, with the gain written on the branch.         They carry the same information, and papers ask for either.</li><li><b>Transposition</b>: reverse every arrow, swap adders with branch nodes, and         exchange input with output. The transposed structure has the <i>same</i> \(H(z)\).         <span class="mk">No paper in the 45 asks for a transposed form</span>, and no source in the subject         covers it, but it is worth one line because it explains how two diagrams that         look nothing alike can be the same filter.</li></ul>	<span class="sub"><span class="sm">the opening paragraph for any structure question</span></span>	Ch 4 - Discrete Filter Structures	4.1 &emsp;Why there is more than one structure	theory	ch4 theory
Obtain the Direct Form I and Direct Form II realization of the given system	<span class="m">2+2</span><span class="m">4</span><span class="m">5</span>		<div class="cols"><div class="col"><div class="lead">Direct Form I: the difference equation, drawn</div> Start from \[ y[n]=\sum_{k=0}^{M}b_k x[n-k]-\sum_{k=1}^{N}a_k y[n-k] \] <ul><li>Draw the <b>feedforward</b> part first: a chain of \(M\) delays down the input,         each tapped by \(b_k\) into a summing node.</li><li>Then the <b>feedback</b> part: a chain of \(N\) delays down the output, each         tapped by \(-a_k\) into the same node.</li><li><span class="mk">It is the equation copied onto paper</span>, which is why it is the easy 2 marks.</li><li>Cost: \(M+N\) delays, \(M+N+1\) multiplies.</li><li>Read it as \(H(z)=B(z)\cdot\dfrac{1}{A(z)}\): all-zero section first, all-pole         section second.</li></ul></div><div class="col"><div class="lead">Direct Form II: swap the halves and share the delays</div> Because the two sections are LTI, they commute: \[ H(z)=\frac{1}{A(z)}\cdot B(z) \] <ul><li>Put the <b>all-pole section first</b>. Its output is an intermediate signal         \(w[n]\):</li><li>\[ w[n]=x[n]-\sum_{k=1}^{N}a_k w[n-k],\qquad              y[n]=\sum_{k=0}^{M}b_k w[n-k] \]</li><li>Now <i>both</i> chains delay the same signal \(w[n]\), so <span class="mk">one chain of delays         serves both</span>.</li><li>Cost: \(\max(M,N)\) delays, which is the fewest any structure can use. A structure         with the minimum number of delays is called <b>canonic</b>.</li><li><span class="mk">This is the only reason Direct Form II exists</span>: same arithmetic, half the         memory.</li></ul></div></div><div class="lead">Drawing it, in four steps</div> <ol><li>Write the equation with \(y[n]\) alone on the left and <b>watch the signs</b>:         every \(a_k\) crosses over and becomes \(-a_k\).</li><li>Count \(N\) (highest \(y\) delay) and \(M\) (highest \(x\) delay). The chain has         \(\max(M,N)\) delays.</li><li>Down the left of the chain put \(-a_1,-a_2,\dots\) feeding back into the top         adder. Down the right put \(b_0,b_1,\dots\) feeding forward into the output adder.</li><li>Label \(w[n]\) at the top of the chain. A missing coefficient is a <b>missing         branch</b>, not a zero multiplier: if the paper&#x27;s equation skips \(x[n-1]\), leave         that tap out.</li></ol><span class="sub"><span class="sm">If \(a_0\ne1\), <span class="mk">divide the whole equation by \(a_0\) first</span>. 74 Ch prints \(3y[n]+y[n-1]+2y[n-4]=2x[n]+x[n-3]\), and every coefficient must be divided by 3 before drawing. Forgetting this is the most common lost mark in &sect;4.2.</span></span>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;16</span> <span class="yr"><b>79 Bh</b> <span class="m">2+2</span>, 79 Ba <span class="m">4</span>, <b>82 Bh</b> <span class="m">2+2</span>, <b>74 Ch</b> <span class="m">5</span>, <b>72 Ch</b> <span class="m">5</span>, 72 Ka <span class="m">4</span>, <b>69 Ch</b> <span class="m">4</span>, <b>68 Bh</b> <span class="m">9</span>, <b>70 Ch</b> <span class="m">4</span></span> &nbsp;\(\cdot\)&nbsp;worked in &sect;1 of the numerical companion</span></span>	Ch 4 - Discrete Filter Structures	4.2 &emsp;Direct Form I and Direct Form II	theory	ch4 theory tier::TOP yr::68-Bh yr::69-Ch yr::70-Ch yr::72-Ch yr::72-Ka yr::74-Ch yr::79-Ba yr::79-Bh yr::82-Bh
Realize the given \(H(z)\) in cascade form of second-order sections, and in parallel form	<span class="m">4</span><span class="m">5</span><span class="m">6</span><span class="m">7</span>		<div class="cols"><div class="col"><div class="lead">Cascade: multiply the sections</div> \[ H(z)=b_0\prod_{k=1}^{K}\frac{1+b_{1k}z^{-1}+b_{2k}z^{-2}}                                 {1+a_{1k}z^{-1}+a_{2k}z^{-2}} \] <ul><li>Group the poles and zeros into <b>second-order sections</b>, each realized in         Direct Form II, and chain them output to input.</li><li><span class="mk">A complex pole must be paired with its conjugate</span> in the same section. That         is the whole point: the section then has <b>real</b> coefficients,         \(a_{1k}=-2\mathrm{Re}(p)\) and \(a_{2k}=|p|^2\).</li></ul></div><div class="col"><div class="lead">Parallel: add the sections</div> \[ H(z)=C+\sum_{k=1}^{K}\frac{\gamma_{0k}+\gamma_{1k}z^{-1}}                               {1+a_{1k}z^{-1}+a_{2k}z^{-2}} \] <ul><li>Get here by <b>partial fractions</b>, exactly as in Chapter 2, then recombine         each conjugate pair into one real second-order section.</li><li>\(C\) is the constant from the division when \(H(z)\) is improper; it is a direct         path from input to output.</li></ul></div></div><div class="cols"><div class="col"><ul><li>Real poles pair with real poles, or sit alone as a first-order section.</li><li>An odd number of real poles leaves one first-order section; that is normal, not         an error.</li></ul></div><div class="col"><ul><li><span class="mk">Cascade needs factors, parallel needs partial fractions.</span> That is the only         difference in the work.</li><li>Parallel has the best round-off behaviour of the three: an error in one section         cannot propagate into the others, because they do not feed each other.</li></ul></div></div><div class="lead">Turning a conjugate pair into real coefficients</div> <ul><li>A pair of poles at \(re^{\pm j\theta}\) multiplies out to</li><li>\[ (1-re^{j\theta}z^{-1})(1-re^{-j\theta}z^{-1})              =1-2r\cos\theta\,z^{-1}+r^{2}z^{-2} \]</li><li>So a section written \(1-2r\cos\theta\,z^{-1}+r^{2}z^{-2}\) needs only \(r\) and         \(\theta\), both of which the papers usually hand you directly.</li><li>For a pair given in rectangular form \(\sigma\pm j\omega\), it is         \(1-2\sigma z^{-1}+(\sigma^{2}+\omega^{2})z^{-2}\).</li><li><span class="mk">Check every section has real coefficients before drawing.</span> A surviving \(j\)         means a pole was left unpaired.</li></ul>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;16</span> <span class="yr">81 Ba <span class="m">5</span>, <span class="tt">74 Ma</span> <span class="m">7</span>, 80 Ba <span class="m">4</span>, <b>76 Ch</b> <span class="m">4</span>, <b><span class="tt">77 Ch</span></b> <span class="m">7</span>, <b>69 Bh</b> <span class="m">6</span>, <b>67 Mng</b>, <b><span class="tt">78 Ch</span></b> <span class="m">6</span></span></span></span>	Ch 4 - Discrete Filter Structures	4.3 &emsp;Cascade and parallel forms	theory	ch4 theory tier::TOP yr::67-Mng yr::69-Bh yr::74-Ma yr::76-Ch yr::77-Ch yr::78-Ch yr::80-Ba yr::81-Ba
Compute the lattice coefficients and draw the structure for the given \(H(z)\); check stability	<span class="m">5</span><span class="m">6</span><span class="m">8</span><span class="m">10</span>		<div class="cols"><div class="col"><div class="lead">What the structure is</div> An \(M\)-stage lattice chains identical two-input two-output sections. Stage \(m\) takes a forward signal \(f_{m-1}\) and a backward signal \(g_{m-1}\) and produces \[ f_m[n]=f_{m-1}[n]+k_m\,g_{m-1}[n-1] \] \[ g_m[n]=k_m\,f_{m-1}[n]+g_{m-1}[n-1] \] with \(f_0[n]=g_0[n]=x[n]\) and \(y[n]=f_M[n]\). <ul><li>The \(k_m\) are the <b>reflection coefficients</b>, one per stage.</li><li>The forward path realizes \(A_M(z)\); <span class="mk">the backward path realizes its reverse</span>         \(z^{-M}A_M(z^{-1})\), which is what makes the all-pass of &sect;4.5 so tidy.</li><li>Only <b>one</b> multiplier value per stage, used twice. That symmetry is why         the lattice is far less sensitive to coefficient quantization than a direct         form, and why it is used for speech.</li></ul></div><div class="col"><div class="lead">The step-down recursion <span class="mk">(direct form \(\rightarrow\) lattice)</span></div> Given \(A_M(z)=1+a_M(1)z^{-1}+\dots+a_M(M)z^{-M}\): \[ k_m=a_m(m) \] \[ a_{m-1}(i)=\frac{a_m(i)-k_m\,a_m(m-i)}{1-k_m^{2}},\quad i=1,\dots,m-1 \] <ol><li><b>Read off \(k_M\)</b>: it is the last coefficient, free.</li><li>Fold \(A_M\) against its own reverse, divide by \(1-k_M^{2}\), and you have         \(A_{M-1}\), one degree lower.</li><li>Repeat down to \(A_1\), whose single coefficient is \(k_1\).</li></ol> <div class="lead">The step-up recursion <span class="mk">(lattice \(\rightarrow\) direct form)</span></div> \[ a_m(i)=a_{m-1}(i)+k_m\,a_{m-1}(m-i),\qquad a_m(m)=k_m \] <span class="sub"><span class="sm">Same relation, rearranged. Papers ask in both directions: 79 Bh and 71 Shr give \(k=\{\tfrac14,\tfrac12,\tfrac13\}\) and want the FIR coefficients.</span></span></div></div><div class="lead">Stability, in one line</div> <ul><li><span class="mk">The system is stable if and only if \(|k_m|&lt;1\) for every \(m\).</span></li><li>No root finding, no Jury table. The step-down <i>is</i> the Schur-Cohn test: it         is testing whether every root of \(A(z)\) lies inside the unit circle.</li><li>A question that says &quot;check stability&quot; after asking for the lattice is asking         you to <b>look at the numbers you already computed</b>. It is a free mark.</li></ul><div class="qh">The symmetric trap: why five papers ask for an impossible lattice If \(A(z)\) is <b>symmetric</b>, meaning its coefficient list reads the same backwards, then \(a_M(M)=a_M(0)=1\), so \(k_M=1\) and the step-down divides by \(1-k_M^{2}=0\). <span class="mk">A symmetric polynomial has no lattice realization.</span> And symmetry is exactly the linear-phase condition \(h[n]=h[M-n]\) from Chapter 3, so <b>a linear-phase FIR filter can never be put in lattice form</b>. The papers that hit this are <b>72 Ch</b> (\(1+2z^{-1}+z^{-2}\)), <b><span class="tt">73 Bh</span></b> (\(1+2z^{-1}+2z^{-2}+z^{-3}\)), <b>75 Ch</b> and <b>73 Ch</b> (both with \(1+\tfrac23z^{-1}+\tfrac58z^{-2} +\tfrac23z^{-3}+z^{-4}\)), and 74 Ash, whose last coefficient is \(-1\). Say so, show the division by zero, and note that the zeros sit <i>on</i> the unit circle. It is a better answer than a page of arithmetic that cannot finish.</div>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;42</span> <span class="yr"><b>80 Bh</b> <span class="m">10</span>, <b><span class="tt">81 Ch</span></b>, <b><span class="tt">72 Ash</span></b> <span class="m">4+2+1</span>, <b><span class="tt">79 Ch</span></b>, <b><span class="tt">69 Bh</span></b> <span class="m">8</span>, <b><span class="tt">71 Bh</span></b> <span class="m">6+2</span>, <span class="tt">70 Ma</span> <span class="m">6</span>, <b>71 Ch</b> <span class="m">4+2+1</span>, 81 Ba <span class="m">5</span>, <b>78 Bh</b> <span class="m">3+7</span>, <b>79 Bh</b> <span class="m">6</span>, 71 Shr <span class="m">5</span>, <b><span class="tt">80 Ch</span></b>, <span class="tt">74 Ma</span> <span class="m">7</span>, and 25 more</span> &nbsp;\(\cdot\)&nbsp;<span class="mk">the single most valuable calculation in the subject</span></span></span>	Ch 4 - Discrete Filter Structures	4.4 &emsp;The FIR lattice	theory	ch4 theory tier::TOP yr::69-Bh yr::70-Ma yr::71-Bh yr::71-Ch yr::71-Shr yr::72-Ash yr::74-Ma yr::78-Bh yr::79-Bh yr::79-Ch yr::80-Bh yr::80-Ch yr::81-Ba yr::81-Ch
The symmetric trap: why five papers ask for an impossible lattice	If \(A(z)\) is <b>symmetric</b>, meaning its coefficient list reads the same backwards, then \(a_M(M)=a_M(0)=1\), so \(k_M=1\) and the step-down divides by \(1-k_M^{2}=0\). <span class="mk">A symmetric polynomial has no lattice realization.</span> And symmetry is exactly the linear-phase condition \(h[n]=h[M-n]\) from Chapter 3, so <b>a linear-phase FIR filter can never be put in lattice form</b>. The papers that hit this are <b>72 Ch</b> (\(1+2z^{-1}+z^{-2}\)), <b><span class="tt">73 Bh</span></b> (\(1+2z^{-1}+2z^{-2}+z^{-3}\)), <b>75 Ch</b> and <b>73 Ch</b> (both with \(1+\tfrac23z^{-1}+\tfrac58z^{-2} +\tfrac23z^{-3}+z^{-4}\)), and 74 Ash, whose last coefficient is \(-1\). Say so, show the division by zero, and note that the zeros sit <i>on</i> the unit circle. It is a better answer than a page of arithmetic that cannot finish.				Ch 4 - Discrete Filter Structures	4.4 &emsp;The FIR lattice	theory	ch4 theory
The all-pass result, and why it is worth remembering	<b><span class="tt">70 Bh</span></b> gives \(H(z)=\dfrac{1+0.4z^{-1}-1.2z^{-2}+2z^{-3}}{2-1.2z^{-1}+0.4z^{-2}+z^{-3}}\) and asks how a lattice implements it. Look at the coefficients: <span class="mk">the numerator is the denominator reversed</span>. That is the definition of an all-pass, \(H(z)=z^{-N}A(z^{-1})/A(z)\), and the backward path of a lattice already computes exactly \(z^{-N}A(z^{-1})\). So the ladder collapses: every \(C_m\) is zero except \(C_N=1\). <span class="mk">An all-pass filter is just a lattice with the output taken from the last backward node</span>, no ladder taps at all. The reflection coefficients are \(k=\{-0.56,\ \tfrac23,\ \tfrac12\}\), all less than 1 in magnitude, so it is stable.				Ch 4 - Discrete Filter Structures	4.5 &emsp;Lattice-ladder, for a pole-zero system	theory	ch4 theory
